"item","name","coord","lat","lon","Wikidata.ID"
"http://www.wikidata.org/entity/Q315175","Q315175","Point(12.36783611 51.33340583)",51.33340583,12.36783611,"Q315175"
"http://www.wikidata.org/entity/Q1451975","Q1451975","Point(9.09919 48.74189)",48.74189,9.09919,"Q1451975"
"http://www.wikidata.org/entity/Q438787","Q438787","Point(7.84656 48.0009)",48.0009,7.84656,"Q438787"
"http://www.wikidata.org/entity/Q1315154","Q1315154","Point(7.84506 48.0275)",48.0275,7.84506,"Q1315154"
"http://www.wikidata.org/entity/Q1451990","Q1451990","Point(9.09692 48.7406)",48.7406,9.09692,"Q1451990"
"http://www.wikidata.org/entity/Q1451988","Q1451988","Point(9.0981035 48.74104)",48.74104,9.0981035,"Q1451988"
"http://www.wikidata.org/entity/Q1452001","Q1452001","Point(8.520277777 49.017222222)",49.017222222222,8.5202777777778,"Q1452001"
"http://www.wikidata.org/entity/Q1452007","Q1452007","Point(9.09951 48.7417)",48.7417,9.09951,"Q1452007"
"http://www.wikidata.org/entity/Q1432182","Q1432182","Point(8.42601 49.0145)",49.0145,8.42601,"Q1432182"
"http://www.wikidata.org/entity/Q1452023","Q1452023","Point(9.09691 48.741)",48.741,9.09691,"Q1452023"
"http://www.wikidata.org/entity/Q1118809","Q1118809","Point(7.83062 48.01784)",48.01784,7.83062,"Q1118809"
"http://www.wikidata.org/entity/Q1452037","Q1452037","Point(7.83468 48.009)",48.009,7.83468,"Q1452037"
"http://www.wikidata.org/entity/Q1439718","Q1439718","Point(8.44153 49.0278)",49.0278,8.44153,"Q1439718"
"http://www.wikidata.org/entity/Q33121946","Q33121946","Point(8.399226 49.005856)",49.005856,8.399226,"Q33121946"
"http://www.wikidata.org/entity/Q449325","Q449325","Point(8.6725 49.41416667)",49.41416667,8.6725,"Q449325"
"http://www.wikidata.org/entity/Q1485220","Q1485220","Point(8.46294 49.485686)",49.485686,8.46294,"Q1485220"
"http://www.wikidata.org/entity/Q1664834","Q1664834","Point(8.471988888 49.488233333)",49.488233333333,8.4719888888889,"Q1664834"
"http://www.wikidata.org/entity/Q1813768","Q1813768","Point(9.04930556 48.50847222)",48.524439,9.054848,"Q1813768"
"http://www.wikidata.org/entity/Q835416","Q835416","Point(7.861247 47.998451)",47.998451,7.861247,"Q835416"
"http://www.wikidata.org/entity/Q656142","Institut de Recerca Matemàtica d'Oberwolfach","Point(8.235277777 48.345555555)",48.345555555556,8.2352777777778,"Q656142"
"http://www.wikidata.org/entity/Q191206","Q191206","Point(8.465832 49.481949)",49.481949,8.465832,"Q191206"
"http://www.wikidata.org/entity/Q1912116","Institut Max-Planck de recerca sobre el be comú","Point(7.126389 50.716667)",50.716667,7.126389,"Q1912116"
"http://www.wikidata.org/entity/Q1912065","Q1912065","Point(9.057474 48.53667)",48.5369,9.05806,"Q1912065"
"http://www.wikidata.org/entity/Q835529","Q835529","Point(9.080833 48.746667)",48.746667,9.080833,"Q835529"
"http://www.wikidata.org/entity/Q1912076","Q1912076","Point(7.851667 48.025)",48.025115,7.851963,"Q1912076"
"http://www.wikidata.org/entity/Q1287942","Q1287942","Point(9.08139 48.7467)",48.7467,9.08139,"Q1287942"
"http://www.wikidata.org/entity/Q1912104","Q1912104","Point(9.05847 48.5367)",48.5367,9.05847,"Q1912104"
"http://www.wikidata.org/entity/Q316653","Q316653","Point(8.70917 49.3878)",49.3878,8.70917,"Q316653"
"http://www.wikidata.org/entity/Q209610","Institut Max Planck d'astronomia","Point(8.72306 49.3964)",49.3964,8.72306,"Q209610"
"http://www.wikidata.org/entity/Q324178","Q324178","Point(8.67542 49.412276)",49.412276,8.67542,"Q324178"
"http://www.wikidata.org/entity/Q1457829","Q1457829","Point(9.05806 48.5369)",48.5369,9.05806,"Q1457829"
"http://www.wikidata.org/entity/Q1733921","Q1733921","Point(8.39444056 49.00655028)",49.00655028,8.39444056,"Q1733921"
"http://www.wikidata.org/entity/Q2324294","Q2324294","Point(9.174288888 48.80015)",48.80015,9.1742888888889,"Q2324294"
"http://www.wikidata.org/entity/Q414258","Q414258","Point(9.19111 48.894)",48.894,9.19111,"Q414258"
"http://www.wikidata.org/entity/Q30263681","Q30263681","Point(9.18182 48.7926)",48.7926,9.18182,"Q30263681"
"http://www.wikidata.org/entity/Q1001338","Q1001338","Point(7.67724 47.61733)",47.61733,7.67724,"Q1001338"
"http://www.wikidata.org/entity/Q1262612","Q1262612","Point(9.17083 48.7736)",48.7736,9.17083,"Q1262612"
"http://www.wikidata.org/entity/Q1262605","Q1262605","Point(9.17622 48.7823)",48.7823,9.17622,"Q1262605"
"http://www.wikidata.org/entity/Q880440","Q880440","Point(7.80388889 47.9975)",47.9975,7.80388889,"Q880440"
"http://www.wikidata.org/entity/Q1391225","Q1391225","Point(8.57237 49.38351)",49.38351,8.57237,"Q1391225"
"http://www.wikidata.org/entity/Q880577","Q880577","Point(9.19083 48.8936)",48.8936,9.19083,"Q880577"
"http://www.wikidata.org/entity/Q1453964","Q1453964","Point(9.19228 48.7822)",48.7822,9.19228,"Q1453964"
"http://www.wikidata.org/entity/Q1513916","Q1513916","Point(9.218452 49.147159)",49.147159,9.218452,"Q1513916"
"http://www.wikidata.org/entity/Q1622148","Q1622148","Point(8.51527 49.4765)",49.4765,8.51527,"Q1622148"
"http://www.wikidata.org/entity/Q1233544","Q1233544","Point(9.1012 48.7408)",48.7408,9.1012,"Q1233544"
"http://www.wikidata.org/entity/Q1622159","Q1622159","Point(8.48458 49.4691)",49.4691,8.48458,"Q1622159"
"http://www.wikidata.org/entity/Q896116","Q896116","Point(8.383888888 49.001666666)",49.001666666667,8.3838888888889,"Q896116"
"http://www.wikidata.org/entity/Q28738614","Q28738614","Point(8.68213 49.40221)",49.40221,8.68213,"Q28738614"
"http://www.wikidata.org/entity/Q448324","Q448324","Point(8.427256 49.004556)",49.004556,8.427256,"Q448324"
"http://www.wikidata.org/entity/Q1622214","Q1622214","Point(8.51417 48.065)",48.065,8.51417,"Q1622214"
"http://www.wikidata.org/entity/Q1540704","Universitat Tecnològica de Suttgart","Point(9.17278 48.7803)",48.7803,9.17278,"Q1540704"
"http://www.wikidata.org/entity/Q1622229","Q1622229","Point(9.3375 48.6272)",48.6272,9.3375,"Q1622229"
"http://www.wikidata.org/entity/Q50038623","Q50038623","Point(8.48611 49.469489)",49.469489,8.48611,"Q50038623"
"http://www.wikidata.org/entity/Q568692","Escola superior de Música i Arts dramàtiques de Stuttgart","Point(9.185833 48.778611)",48.778611,9.185833,"Q568692"
"http://www.wikidata.org/entity/Q1622079","Q1622079","Point(9.78833 48.0937)",48.0937,9.78833,"Q1622079"
"http://www.wikidata.org/entity/Q2207707","Q2207707","Point(8.65138889 49.41388889)",49.41388889,8.65138889,"Q2207707"
"http://www.wikidata.org/entity/Q1622071","Q1622071","Point(10.0736 48.8381)",48.8381,10.0736,"Q1622071"
"http://www.wikidata.org/entity/Q1622101","Q1622101","Point(9.65609 48.69711)",48.7381,9.31103,"Q1622101"
"http://www.wikidata.org/entity/Q529572","Q529572","Point(8.20756 48.0512)",48.0512,8.20756,"Q529572"
"http://www.wikidata.org/entity/Q327693","Q327693","Point(9.21111111 49.12194444)",49.12194444,9.21111111,"Q327693"
"http://www.wikidata.org/entity/Q761708","Universitat de Ciències Aplicades de Karlsruhe","Point(8.39083 49.0156)",49.0156,8.39083,"Q761708"
"http://www.wikidata.org/entity/Q1622113","Q1622113","Point(7.8175 48.5747)",48.5747,7.8175,"Q1622113"
"http://www.wikidata.org/entity/Q1604537","Q1604537","Point(9.17997 48.9084)",48.9084,9.17997,"Q1604537"
"http://www.wikidata.org/entity/Q1622133","Q1622133","Point(7.94278 48.4589)",48.4589,7.94278,"Q1622133"
"http://www.wikidata.org/entity/Q884358","Q884358","Point(8.71722 48.8785)",48.8785,8.71722,"Q884358"
"http://www.wikidata.org/entity/Q1622175","Q1622175","Point(8.94417 48.4581)",48.4581,8.94417,"Q1622175"
"http://www.wikidata.org/entity/Q1622118","Q1622118","Point(9.171757 47.667088)",47.667088,9.171757,"Q1622118"
"http://www.wikidata.org/entity/Q1667283","Q1667283","Point(8.72773 48.7729)",48.7729,8.72773,"Q1667283"
"http://www.wikidata.org/entity/Q1262599","Q1262599","Point(8.38552 49.0261)",49.0261,8.38552,"Q1262599"
"http://www.wikidata.org/entity/Q1736342","Q1736342","Point(7.8575 48.0039)",48.0039,7.8575,"Q1736342"
"http://www.wikidata.org/entity/Q322938","Q322938","Point(8.38726 49.0144)",49.0144,8.38726,"Q322938"
"http://www.wikidata.org/entity/Q1262608","Q1262608","Point(8.53472 49.4744)",49.4744,8.53472,"Q1262608"
"http://www.wikidata.org/entity/Q21040685","Q21040685","Point(9.174292 48.772652)",48.772652,9.174292,"Q21040685"
"http://www.wikidata.org/entity/Q1922219","Q1922219","Point(9.2094 48.7897)",48.7897,9.2094,"Q1922219"
"http://www.wikidata.org/entity/Q650345","Hochschule für Musik Freiburg","Point(7.872515 47.989069)",47.989069,7.872515,"Q650345"
"http://www.wikidata.org/entity/Q1622206","Q1622206","Point(8.63824 48.0754)",48.0754,8.63824,"Q1622206"
"http://www.wikidata.org/entity/Q1413500","Q1413500","Point(8.470829 49.483842)",49.483842,8.470829,"Q1413500"
"http://www.wikidata.org/entity/Q569899","Q569899","Point(10.0367 47.694)",47.694,10.0367,"Q569899"
"http://www.wikidata.org/entity/Q248702","Q248702","Point(9.793727 48.793244)",48.793244,9.793727,"Q248702"
"http://www.wikidata.org/entity/Q2718933","Q2718933","Point(9.65305556 47.81416667)",47.81416667,9.65305556,"Q2718933"
"http://www.wikidata.org/entity/Q880938","Q880938","Point(8.19821389 47.67839722)",47.67839722,8.19821389,"Q880938"
"http://www.wikidata.org/entity/Q1622143","Q1622143","Point(9.99749 48.40885)",48.40885,9.99749,"Q1622143"
"http://www.wikidata.org/entity/Q2418970","Q2418970","Point(9.2113 48.487)",48.487,9.2113,"Q2418970"
"http://www.wikidata.org/entity/Q15852343","Q15852343","Point(9.183608 48.792308)",48.792308,9.183608,"Q15852343"
"http://www.wikidata.org/entity/Q309988","Institut Tecnològic de Karlsruhe","Point(8.416972222 49.011916666)",49.011916666667,8.4169722222222,"Q309988"
"http://www.wikidata.org/entity/Q1441203","Q1441203","Point(7.89333333 47.98111111)",47.980974,7.892667,"Q1441203"
"http://www.wikidata.org/entity/Q835440","Universitat de Constança","Point(9.1881 47.690215)",47.690215,9.1881,"Q835440"
"http://www.wikidata.org/entity/Q1622186","Q1622186","Point(8.70147 49.41)",49.41,8.70147,"Q1622186"
"http://www.wikidata.org/entity/Q2120205","Q2120205","Point(9.82889 48.7917)",48.791376,9.829282,"Q2120205"
"http://www.wikidata.org/entity/Q1429906","Q1429906","Point(8.684739 49.420462)",49.420462,8.684739,"Q1429906"
"http://www.wikidata.org/entity/Q1310061","Q1310061","Point(8.39274 49.0137)",49.0137,8.39274,"Q1310061"
"http://www.wikidata.org/entity/Q2120211","Q2120211","Point(9.18312167 48.90983778)",48.90983778,9.18312167,"Q2120211"
"http://www.wikidata.org/entity/Q2120222","Q2120222","Point(9.645904 47.808403)",47.808403,9.645904,"Q2120222"
"http://www.wikidata.org/entity/Q153987","Universitat de Friburg de Brisgòvia","Point(7.846944444 47.994166666)",47.994166666667,7.8469444444444,"Q153987"
"http://www.wikidata.org/entity/Q151510","Universitat de Heidelberg","Point(8.706388888 49.410277777)",49.410277777778,8.7063888888889,"Q151510"
"http://www.wikidata.org/entity/Q153978","Universitat de Tübingen","Point(9.059 48.525)",48.525,9.059,"Q153978"
"http://www.wikidata.org/entity/Q191426","Q191426","Point(9.43388889 47.65861111)",47.65861111,9.43388889,"Q191426"
"http://www.wikidata.org/entity/Q21725096","Q21725096","Point(11.634473 48.251903)",48.251903,11.634473,"Q21725096"
"http://www.wikidata.org/entity/Q1451973","Q1451973","Point(11.5305 48.13223)",48.13223,11.5305,"Q1451973"
"http://www.wikidata.org/entity/Q1451979","Q1451979","Point(11.5283 48.1326)",48.1326,11.5283,"Q1451979"
"http://www.wikidata.org/entity/Q74589546","Q74589546","Point(10.919497 48.367868)",48.367868,10.919497,"Q74589546"
"http://www.wikidata.org/entity/Q835535","Q835535","Point(11.0196 49.5472)",49.5472,11.0196,"Q835535"
"http://www.wikidata.org/entity/Q23561231","Q23561231","Point(11.030037 49.570921)",49.570921,11.030037,"Q23561231"
"http://www.wikidata.org/entity/Q1355787","Q1355787","Point(9.91772 49.798)",49.798,9.91772,"Q1355787"
"http://www.wikidata.org/entity/Q1396758","Q1396758","Point(11.709173 48.394205)",48.394205,11.709173,"Q1396758"
"http://www.wikidata.org/entity/Q77075635","Q77075635","Point(9.051029 50.090075)",50.090075,9.051029,"Q77075635"
"http://www.wikidata.org/entity/Q878592","Q878592","Point(11.5933 48.2225)",48.2225,11.5933,"Q878592"
"http://www.wikidata.org/entity/Q314073","Q314073","Point(11.605167 48.153006)",48.153006,11.605167,"Q314073"
"http://www.wikidata.org/entity/Q131617","Deutsches Museum","Point(11.583333333 48.13)",48.13,11.583333333333,"Q131617"
"http://www.wikidata.org/entity/Q478695","Germanisches Nationalmuseum Nürnberg","Point(11.075556 49.448333)",49.448333,11.075556,"Q478695"
"http://www.wikidata.org/entity/Q896552","Q896552","Point(11.543356 48.156866)",48.156944,11.543333,"Q896552"
"http://www.wikidata.org/entity/Q1664940","Q1664940","Point(12.102857 49.015034)",49.015034,12.102857,"Q1664940"
"http://www.wikidata.org/entity/Q1202543","Q1202543","Point(11.7111 48.398)",48.398008,11.711281,"Q1202543"
"http://www.wikidata.org/entity/Q15825520","Q15825520","Point(10.897858 49.89248)",49.89248,10.897858,"Q15825520"
"http://www.wikidata.org/entity/Q881298","Q881298","Point(11.6715 48.2636)",48.2636,11.6715,"Q881298"
"http://www.wikidata.org/entity/Q1912063","Q1912063","Point(11.5664 50.91)",50.91,11.5664,"Q1912063"
"http://www.wikidata.org/entity/Q15119984","Q15119984","Point(11.5812 48.1405)",48.1405,11.5812,"Q15119984"
"http://www.wikidata.org/entity/Q48861","Q48861","Point(11.671666666 48.261111111)",48.261111111111,11.671666666667,"Q48861"
"http://www.wikidata.org/entity/Q822371","Institut Max Planck de física extraterrestre","Point(11.671666666 48.261666666)",48.261666666667,11.671666666667,"Q822371"
"http://www.wikidata.org/entity/Q1912098","Q1912098","Point(11.5768 48.1482)",48.1482,11.5768,"Q1912098"
"http://www.wikidata.org/entity/Q1912109","Q1912109","Point(11.005556 49.576667)",49.576667,11.005556,"Q1912109"
"http://www.wikidata.org/entity/Q463326","Institut Max Planck de Física","Point(11.6125 48.1842)",48.1842,11.6125,"Q463326"
"http://www.wikidata.org/entity/Q829535","Q829535","Point(11.666694444 48.259388888)",48.259388888889,11.666694444444,"Q829535"
"http://www.wikidata.org/entity/Q1471785","Q1471785","Point(11.4608 48.105)",48.105,11.4608,"Q1471785"
"http://www.wikidata.org/entity/Q1652403","Q1652403","Point(11.2357 47.9725)",47.9725,11.2357,"Q1652403"
"http://www.wikidata.org/entity/Q1912091","Q1912091","Point(11.576136 48.173656)",48.173656,11.576135,"Q1912091"
"http://www.wikidata.org/entity/Q1912096","Q1912096","Point(11.58122 48.14098)",48.14098,11.58122,"Q1912096"
"http://www.wikidata.org/entity/Q158085","Institut Max Planck","Point(11.5820779 48.1411551)",48.1411551,11.5820779,"Q158085"
"http://www.wikidata.org/entity/Q414052","Acadèmia de Belles Arts de Munic","Point(11.580278 48.153056)",48.153056,11.580278,"Q414052"
"http://www.wikidata.org/entity/Q475312","Q475312","Point(11.060323 49.450809)",49.450809,11.060323,"Q475312"
"http://www.wikidata.org/entity/Q1280712","Hochschule für angewandtes Management","Point(13.486328 52.523719)",52.523719,13.486328,"Q1280712"
"http://www.wikidata.org/entity/Q1622121","Q1622121","Point(12.199 48.5552)",48.5552,12.199,"Q1622121"
"http://www.wikidata.org/entity/Q569350","Universitat de Televisió i Cinema de Munic","Point(11.569038888 48.146758333)",48.146758333333,11.569038888889,"Q569350"
"http://www.wikidata.org/entity/Q1622241","Q1622241","Point(11.57249 49.93962)",49.93962,11.57249,"Q1622241"
"http://www.wikidata.org/entity/Q1622189","Q1622189","Point(12.0988 49.0251)",49.0251,12.0988,"Q1622189"
"http://www.wikidata.org/entity/Q1622205","Q1622205","Point(11.10868056 49.45861111)",49.45861111,11.10868056,"Q1622205"
"http://www.wikidata.org/entity/Q260107","Q260107","Point(9.933947 49.792466)",49.792466,9.933947,"Q260107"
"http://www.wikidata.org/entity/Q314089","Universitat de Ciències Aplicades de Munic","Point(11.552752777 48.153433333)",48.153433333333,11.552752777778,"Q314089"
"http://www.wikidata.org/entity/Q1622129","Q1622129","Point(10.0092 48.3804)",48.3804,10.0092,"Q1622129"
"http://www.wikidata.org/entity/Q1622109","Q1622109","Point(11.94 50.325)",50.325,11.94,"Q1622109"
"http://www.wikidata.org/entity/Q1622076","Q1622076","Point(10.5672 49.3061)",49.3061,10.5672,"Q1622076"
"http://www.wikidata.org/entity/Q896468","Q896468","Point(10.905 48.355277777)",48.355277777778,10.905,"Q896468"
"http://www.wikidata.org/entity/Q1622234","Q1622234","Point(10.95 50.2647)",50.2647,10.95,"Q1622234"
"http://www.wikidata.org/entity/Q1622115","Q1622115","Point(10.3136 47.7158)",47.7158,10.3136,"Q1622115"
"http://www.wikidata.org/entity/Q1622145","Q1622145","Point(11.730411 48.395708)",48.395708,11.730411,"Q1622145"
"http://www.wikidata.org/entity/Q1632429","Q1632429","Point(11.6013 48.1322)",48.1322,11.6013,"Q1632429"
"http://www.wikidata.org/entity/Q1346417","Q1346417","Point(11.554875 48.147082)",48.147082,11.554875,"Q1346417"
"http://www.wikidata.org/entity/Q1311824","Q1311824","Point(11.524444444 48.136111111)",48.136111111111,11.524444444444,"Q1311824"
"http://www.wikidata.org/entity/Q982435","Q982435","Point(12.0951 49.0037)",49.0037,12.0951,"Q982435"
"http://www.wikidata.org/entity/Q1523703","Q1523703","Point(9.16138889 49.97194444)",49.97194444,9.16138889,"Q1523703"
"http://www.wikidata.org/entity/Q468553","Q468553","Point(12.954722 48.829722)",48.829722,12.954722,"Q468553"
"http://www.wikidata.org/entity/Q263537","Q263537","Point(12.1073 47.8674)",47.8674,12.1073,"Q263537"
"http://www.wikidata.org/entity/Q1622111","Q1622111","Point(11.4318 48.7668)",48.7668,11.4318,"Q1622111"
"http://www.wikidata.org/entity/Q283099","Q283099","Point(11.63813 48.08032)",48.08032,11.63813,"Q283099"
"http://www.wikidata.org/entity/Q657167","Q657167","Point(11.567805555 48.146111111)",48.146111111111,11.567805555556,"Q657167"
"http://www.wikidata.org/entity/Q1532259","Q1532259","Point(10.997838888 49.459661111)",49.459661111111,10.997838888889,"Q1532259"
"http://www.wikidata.org/entity/Q157808","Universitat Tècnica de Munic","Point(11.568055555 48.148055555)",48.148055555556,11.568055555556,"Q157808"
"http://www.wikidata.org/entity/Q707272","Universitat de Bamberg","Point(10.886666666 49.893888888)",49.893888888889,10.886666666667,"Q707272"
"http://www.wikidata.org/entity/Q574571","Universitat de Ratisbona","Point(12.0931658 48.9992339)",48.9992339,12.0931658,"Q574571"
"http://www.wikidata.org/entity/Q161976","Universitat de Würzburg","Point(9.935277777 49.788055555)",49.788055555556,9.9352777777778,"Q161976"
"http://www.wikidata.org/entity/Q765928","Q765928","Point(10.7775 49.2833)",49.2833,10.7775,"Q765928"
"http://www.wikidata.org/entity/Q881849","Q881849","Point(11.583288888 48.148919444)",48.148919444444,11.583288888889,"Q881849"
"http://www.wikidata.org/entity/Q315161","Universitat Catòlica d'Eichstätt-Ingolstadt","Point(11.18972222 48.88944444)",48.88944444,11.18972222,"Q315161"
"http://www.wikidata.org/entity/Q616905","Universitat d'Augsburg","Point(10.89833333 48.33388889)",48.33388889,10.89833333,"Q616905"
"http://www.wikidata.org/entity/Q55044","Universitat de Munic","Point(11.580277777 48.150833333)",48.150833333333,11.580277777778,"Q55044"
"http://www.wikidata.org/entity/Q704468","Universitat de Passau","Point(13.453333333 48.568333333)",48.568333333333,13.453333333333,"Q704468"
"http://www.wikidata.org/entity/Q1452018","Q1452018","Point(13.314444444 52.526111111)",52.526111111111,13.314444444444,"Q1452018"
"http://www.wikidata.org/entity/Q1452019","Q1452019","Point(13.32495 52.51632)",52.51632,13.32495,"Q1452019"
"http://www.wikidata.org/entity/Q1452026","Q1452026","Point(13.323611111 52.523888888)",52.523888888889,13.323611111111,"Q1452026"
"http://www.wikidata.org/entity/Q1452049","Fraunhofer Institute for Reliability and Microintegration","Point(13.38452 52.54252)",52.54252,13.38452,"Q1452049"
"http://www.wikidata.org/entity/Q90571165","Q90571165","Point(13.401801 52.520605)",52.520605,13.401801,"Q90571165"
"http://www.wikidata.org/entity/Q1912019","Q1912019","Point(13.5026 52.6248)",52.6248,13.5026,"Q1912019"
"http://www.wikidata.org/entity/Q314578","Q314578","Point(13.129444 52.41)",52.41,13.129444,"Q314578"
"http://www.wikidata.org/entity/Q155228","Q155228","Point(13.3887 52.512222222)",52.512222222222,13.3887,"Q155228"
"http://www.wikidata.org/entity/Q1405041","Q1405041","Point(13.5338 52.4286)",52.4286,13.5338,"Q1405041"
"http://www.wikidata.org/entity/Q1813732","Q1813732","Point(13.647552 52.449662)",52.449662,13.647552,"Q1813732"
"http://www.wikidata.org/entity/Q1813738","Q1813738","Point(13.5269 52.4317)",52.4317,13.5269,"Q1813738"
"http://www.wikidata.org/entity/Q1813770","Q1813770","Point(13.521437 52.505999)",52.505999,13.521437,"Q1813770"
"http://www.wikidata.org/entity/Q1813742","Q1813742","Point(13.5048 52.6242)",52.6242,13.5048,"Q1813742"
"http://www.wikidata.org/entity/Q1912011","Q1912011","Point(13.5258 52.4306)",52.4306,13.5258,"Q1912011"
"http://www.wikidata.org/entity/Q233098","Museu d'història natural de Berlín","Point(13.3792 52.5302)",52.5302,13.3792,"Q233098"
"http://www.wikidata.org/entity/Q2058481","Q2058481","Point(13.3956 52.5131)",52.5131,13.3956,"Q2058481"
"http://www.wikidata.org/entity/Q2555215","Q2555215","Point(13.396084 52.51261)",52.51261,13.396084,"Q2555215"
"http://www.wikidata.org/entity/Q475602","Q475602","Point(13.3658 52.5064)",52.5064,13.3658,"Q475602"
"http://www.wikidata.org/entity/Q5062518","Q5062518","Point(13.202396 52.427976)",52.427976,13.202396,"Q5062518"
"http://www.wikidata.org/entity/Q514590","Q514590","Point(13.283 52.4485)",52.4485,13.283,"Q514590"
"http://www.wikidata.org/entity/Q1721667","Q1721667","Point(13.274304 52.444844)",52.444444,13.272778,"Q1721667"
"http://www.wikidata.org/entity/Q772059","Q772059","Point(13.303333 52.468611)",52.468253,13.303843,"Q772059"
"http://www.wikidata.org/entity/Q1667439","Institut Max Planck de biologia infectiva","Point(13.3753 52.525)",52.525,13.3753,"Q1667439"
"http://www.wikidata.org/entity/Q77084747","Q77084747","Point(13.374427 52.525635)",52.525635,13.374427,"Q77084747"
"http://www.wikidata.org/entity/Q851413","Q851413","Point(13.3528 52.5445)",52.5445,13.3528,"Q851413"
"http://www.wikidata.org/entity/Q895796","Q895796","Point(13.52194444 52.45361111)",52.45361111,13.52194444,"Q895796"
"http://www.wikidata.org/entity/Q875138","Q875138","Point(13.52583333 52.49305556)",52.49305556,13.52583333,"Q875138"
"http://www.wikidata.org/entity/Q1736348","Q1736348","Point(13.5342 52.488)",52.488,13.5342,"Q1736348"
"http://www.wikidata.org/entity/Q55038","Universitat de les Arts de Berlín","Point(13.326944444 52.509166666)",52.509166666667,13.326944444444,"Q55038"
"http://www.wikidata.org/entity/Q40387612","Q40387612","Point(13.446395 52.493891)",52.493891,13.446395,"Q40387612"
"http://www.wikidata.org/entity/Q904943","Touro College","Point(-73.9902693 40.7421224)",40.7421224,-73.9902693,"Q904943"
