"item","name","coord","lat","lon","Wikidata.ID"
"http://www.wikidata.org/entity/Q17122136","Q17122136","Point(13.415424 52.511859)",52.511859,13.415424,"Q17122136"
"http://www.wikidata.org/entity/Q2646956","Q2646956","Point(13.6053 52.5369)",52.5369,13.6053,"Q2646956"
"http://www.wikidata.org/entity/Q18356619","Q18356619","Point(13.3913 52.5138)",52.5138,13.3913,"Q18356619"
"http://www.wikidata.org/entity/Q812777","Q812777","Point(13.314988 52.511749)",52.511749,13.314988,"Q812777"
"http://www.wikidata.org/entity/Q666828","Q666828","Point(13.39388889 52.58416667)",52.58416667,13.39388889,"Q666828"
"http://www.wikidata.org/entity/Q1017599","Q1017599","Point(13.054074 52.406958)",52.406958,13.054074,"Q1017599"
"http://www.wikidata.org/entity/Q1183724","Q1183724","Point(13.4523379 52.5039965)",52.5039965,13.4523379,"Q1183724"
"http://www.wikidata.org/entity/Q1200666","Q1200666","Point(13.4346863 52.4921399)",52.4921399,13.4346863,"Q1200666"
"http://www.wikidata.org/entity/Q1622185","Q1622185","Point(13.325568 52.518539)",52.518539,13.325568,"Q1622185"
"http://www.wikidata.org/entity/Q1380205","Q1380205","Point(13.2628 52.4234)",52.4234,13.2628,"Q1380205"
"http://www.wikidata.org/entity/Q1514069","Q1514069","Point(13.3158909 52.5119729)",52.5119729,13.3158909,"Q1514069"
"http://www.wikidata.org/entity/Q569460","Escola superior de música Hanns Eisler","Point(13.391286111 52.513788888)",52.513788888889,13.391286111111,"Q569460"
"http://www.wikidata.org/entity/Q1622198","Q1622198","Point(13.384787 52.538862)",52.538862,13.384787,"Q1622198"
"http://www.wikidata.org/entity/Q1666832","Q1666832","Point(13.3427 52.524)",52.524,13.3427,"Q1666832"
"http://www.wikidata.org/entity/Q1773894","Q1773894","Point(13.4393 52.5581)",52.5581,13.4393,"Q1773894"
"http://www.wikidata.org/entity/Q1916267","Q1916267","Point(13.0541 52.407)",52.407,13.0541,"Q1916267"
"http://www.wikidata.org/entity/Q2115997","Q2115997","Point(13.4158 52.5128)",52.5128,13.4158,"Q2115997"
"http://www.wikidata.org/entity/Q7392824","Q7392824","Point(13.322 52.5139)",52.5139,13.322,"Q7392824"
"http://www.wikidata.org/entity/Q153006","Universitat Lliure de Berlín","Point(13.290555555 52.453055555)",52.453055555556,13.290555555556,"Q153006"
"http://www.wikidata.org/entity/Q162684","Charité","Point(13.377222 52.526944)",52.526944,13.377222,"Q162684"
"http://www.wikidata.org/entity/Q152087","Universitat Humboldt de Berlín","Point(13.393333333 52.518055555)",52.518055555556,13.393333333333,"Q152087"
"http://www.wikidata.org/entity/Q51985","Universitat Tècnica de Berlín","Point(13.326388888 52.511944444)",52.511944444444,13.326388888889,"Q51985"
"http://www.wikidata.org/entity/Q569528","Q569528","Point(13.4011 52.5156)",52.5156,13.4011,"Q569528"
"http://www.wikidata.org/entity/Q883471","Q883471","Point(13.47349 52.50939)",52.5094,13.4739,"Q883471"
"http://www.wikidata.org/entity/Q1451986","Q1451986","Point(12.9681 52.4133)",52.4133,12.9681,"Q1451986"
"http://www.wikidata.org/entity/Q1205654","Q1205654","Point(13.0644 52.3826)",52.3826,13.0644,"Q1205654"
"http://www.wikidata.org/entity/Q662864","Institut d'Astrofísica de Potsdam","Point(13.064214 52.379979)",52.405,13.1042,"Q662864"
"http://www.wikidata.org/entity/Q1205726","Q1205726","Point(13.105172 52.348441)",52.348441,13.105172,"Q1205726"
"http://www.wikidata.org/entity/Q829654","Q829654","Point(14.4898 52.3181)",52.3181,14.4898,"Q829654"
"http://www.wikidata.org/entity/Q1575493","Q1575493","Point(13.756149 52.427544)",52.4276,13.7561,"Q1575493"
"http://www.wikidata.org/entity/Q251061","Q251061","Point(13.0643 52.3806)",52.3806,13.0643,"Q251061"
"http://www.wikidata.org/entity/Q191269","Q191269","Point(13.0581 52.396)",52.396,13.0581,"Q191269"
"http://www.wikidata.org/entity/Q2778415","Institut Max Planck de física gravitacional","Point(12.970278 52.416389)",52.416389,12.970278,"Q2778415"
"http://www.wikidata.org/entity/Q1912082","Q1912082","Point(12.969703 52.414906)",52.415,12.968889,"Q1912082"
"http://www.wikidata.org/entity/Q910825","Q910825","Point(12.9689 52.4156)",52.415556,12.968889,"Q910825"
"http://www.wikidata.org/entity/Q686171","Q686171","Point(13.6325 52.3194)",52.3194,13.6325,"Q686171"
"http://www.wikidata.org/entity/Q1813793","Q1813793","Point(14.114791 52.516091)",52.5161,14.1138,"Q1813793"
"http://www.wikidata.org/entity/Q61943383","Q61943383","Point(13.0335544 52.383226)",52.383226,13.0335544,"Q61943383"
"http://www.wikidata.org/entity/Q1257534","Q1257534","Point(13.6153 52.2926)",52.2926,13.6153,"Q1257534"
"http://www.wikidata.org/entity/Q1391247","Q1391247","Point(13.26915 52.76221)",52.76221,13.26915,"Q1391247"
"http://www.wikidata.org/entity/Q17123097","Q17123097","Point(13.012962 52.374748)",52.374748,13.012962,"Q17123097"
"http://www.wikidata.org/entity/Q1550192","Q1550192","Point(13.116667 52.388611)",52.388611,13.116667,"Q1550192"
"http://www.wikidata.org/entity/Q1622244","Q1622244","Point(13.8176 52.8329)",52.8329,13.8176,"Q1622244"
"http://www.wikidata.org/entity/Q1391182","Fachhochschule Brandenburg","Point(12.5369 52.4119)",52.4119,12.5369,"Q1391182"
"http://www.wikidata.org/entity/Q1623675","Q1623675","Point(13.00308 52.54143)",52.54143,13.00308,"Q1623675"
"http://www.wikidata.org/entity/Q153012","Universitat de Potsdam","Point(13.011888888 52.401111111)",52.401111111111,13.011888888889,"Q153012"
"http://www.wikidata.org/entity/Q149481","Universitat Europea Viadrina","Point(14.553888888 52.342222222)",52.342222222222,14.553888888889,"Q149481"
"http://www.wikidata.org/entity/Q149433","Q149433","Point(13.985699 51.5236418)",51.7672,14.3264,"Q149433"
"http://www.wikidata.org/entity/Q16320336","Q16320336","Point(12.797349 52.906353)",52.906353,12.797349,"Q16320336"
"http://www.wikidata.org/entity/Q1452002","Q1452002","Point(8.84861 53.1114)",53.1114,8.84861,"Q1452002"
"http://www.wikidata.org/entity/Q1452046","Q1452046","Point(8.57219 53.52091)",53.52091,8.57219,"Q1452046"
"http://www.wikidata.org/entity/Q1451995","Q1451995","Point(8.85861 53.1014)",53.1014,8.85861,"Q1451995"
"http://www.wikidata.org/entity/Q536656","Institut Alfred Wegener per a la investigació polar i marina","Point(8.579555555 53.532722222)",53.532722222222,8.5795555555556,"Q536656"
"http://www.wikidata.org/entity/Q30281736","Q30281736","Point(8.858344 53.100155)",53.100155,8.858344,"Q30281736"
"http://www.wikidata.org/entity/Q455354","Q455354","Point(8.577 53.5401)",53.5401,8.577,"Q455354"
"http://www.wikidata.org/entity/Q1665037","Q1665037","Point(8.855195 53.10916)",53.10916,8.855195,"Q1665037"
"http://www.wikidata.org/entity/Q1413854","Q1413854","Point(8.84597 53.1078)",53.1078,8.84597,"Q1413854"
"http://www.wikidata.org/entity/Q876880","Q876880","Point(8.8475 53.1103)",53.1103,8.8475,"Q876880"
"http://www.wikidata.org/entity/Q619201","Q619201","Point(8.859799 53.103144)",53.103144,8.859799,"Q619201"
"http://www.wikidata.org/entity/Q466664","Q466664","Point(8.7675 53.0981)",53.0981,8.7675,"Q466664"
"http://www.wikidata.org/entity/Q1622242","Q1622242","Point(8.79609 53.08438)",53.08438,8.79609,"Q1622242"
"http://www.wikidata.org/entity/Q1622092","Q1622092","Point(8.85361111 53.10861111)",53.10861111,8.85361111,"Q1622092"
"http://www.wikidata.org/entity/Q1622093","Q1622093","Point(8.58204972 53.53977)",53.53977,8.58204972,"Q1622093"
"http://www.wikidata.org/entity/Q500692","Universitat de Bremen","Point(8.853611111 53.108611111)",53.108611111111,8.8536111111111,"Q500692"
"http://www.wikidata.org/entity/Q30265078","Q30265078","Point(9.969976 53.463781)",53.463781,9.969976,"Q30265078"
"http://www.wikidata.org/entity/Q77075682","Q77075682","Point(10.201969 53.477698)",53.477698,10.201969,"Q77075682"
"http://www.wikidata.org/entity/Q311801","DESY","Point(9.879444444 53.575833333)",53.575833333333,9.8794444444444,"Q311801"
"http://www.wikidata.org/entity/Q617048","Q617048","Point(9.965 53.54694444)",53.54694444,9.965,"Q617048"
"http://www.wikidata.org/entity/Q470412","Q470412","Point(9.992222 53.557222)",53.557222,9.992222,"Q470412"
"http://www.wikidata.org/entity/Q1596449","Q1596449","Point(9.9732 53.5934)",53.5934,9.9732,"Q1596449"
"http://www.wikidata.org/entity/Q1912080","Q1912080","Point(9.975166666 53.567722222)",53.567722222222,9.9751666666667,"Q1912080"
"http://www.wikidata.org/entity/Q1912093","Q1912093","Point(9.9944 53.5626)",53.5626,9.9944,"Q1912093"
"http://www.wikidata.org/entity/Q19841613","Q19841613","Point(9.88465 53.57921)",53.57921,9.88465,"Q19841613"
"http://www.wikidata.org/entity/Q2324644","Staats- und Universitätsbibliothek Hamburg","Point(9.98519 53.56486)",53.56486,9.98519,"Q2324644"
"http://www.wikidata.org/entity/Q1622155","Q1622155","Point(10.00061 53.60244)",53.60244,10.00061,"Q1622155"
"http://www.wikidata.org/entity/Q316207","Hospital Universitari Hamburg-Eppendorf","Point(9.976667 53.591389)",53.591389,9.976667,"Q316207"
"http://www.wikidata.org/entity/Q897742","Q897742","Point(9.93076 53.54595)",53.54595,9.93076,"Q897742"
"http://www.wikidata.org/entity/Q1262310","Q1262310","Point(9.991502 53.55759)",53.557777777778,9.9913888888889,"Q1262310"
"http://www.wikidata.org/entity/Q1377302","Q1377302","Point(10.15306 53.60434)",53.60434,10.15306,"Q1377302"
"http://www.wikidata.org/entity/Q1380223","Q1380223","Point(10.07097222 53.55488889)",53.55488889,10.07097222,"Q1380223"
"http://www.wikidata.org/entity/Q1997705","Q1997705","Point(10.05658333 53.56138889)",53.56138889,10.05658333,"Q1997705"
"http://www.wikidata.org/entity/Q1563580","Q1563580","Point(10.04994 53.58236)",53.58236,10.04994,"Q1563580"
"http://www.wikidata.org/entity/Q913987","Q913987","Point(10.02196 53.55627)",53.55627,10.02196,"Q913987"
"http://www.wikidata.org/entity/Q1622237","Q1622237","Point(10.03132 53.56757)",53.56757,10.03132,"Q1622237"
"http://www.wikidata.org/entity/Q700824","Universitat de Música i Teatre d'Hamburg","Point(9.99888889 53.57055556)",53.57055556,9.99888889,"Q700824"
"http://www.wikidata.org/entity/Q1572930","Q1572930","Point(9.98965 53.5502)",53.5502,9.98965,"Q1572930"
"http://www.wikidata.org/entity/Q1881867","Q1881867","Point(9.993055555 53.541388888)",53.541388888889,9.9930555555556,"Q1881867"
"http://www.wikidata.org/entity/Q24175530","Q24175530","Point(10.105222222 53.571277777)",53.571277777778,10.105222222222,"Q24175530"
"http://www.wikidata.org/entity/Q530991","Q530991","Point(10.10719 53.56785)",53.56785,10.10719,"Q530991"
"http://www.wikidata.org/entity/Q1060","Universitat Tècnica d'Hamburg","Point(9.969505555 53.460958333)",53.460958333333,9.9695055555556,"Q1060"
"http://www.wikidata.org/entity/Q470487","Q470487","Point(9.98267 53.55951)",53.55951,9.98267,"Q470487"
"http://www.wikidata.org/entity/Q1683524","Q1683524","Point(10.001425 53.544966)",53.544966,10.001425,"Q1683524"
"http://www.wikidata.org/entity/Q1167435","Q1167435","Point(7.10874 49.2708)",49.2708,7.10874,"Q1167435"
"http://www.wikidata.org/entity/Q71250662","Q71250662","Point(9.477843 51.313381)",51.313381,9.477843,"Q71250662"
"http://www.wikidata.org/entity/Q1452008","Q1452008","Point(8.65957 49.8742)",49.8742,8.65957,"Q1452008"
"http://www.wikidata.org/entity/Q1451993","Q1451993","Point(8.68207 49.9035)",49.9035,8.68207,"Q1451993"
"http://www.wikidata.org/entity/Q1452030","Q1452030","Point(8.63823 49.8714)",49.8714,8.63823,"Q1452030"
"http://www.wikidata.org/entity/Q703993","Q703993","Point(8.679166666 49.931388888)",49.931388888889,8.6791666666667,"Q703993"
"http://www.wikidata.org/entity/Q15834499","Q15834499","Point(8.6729 50.12111)",50.12111,8.6729,"Q15834499"
"http://www.wikidata.org/entity/Q255876","Q255876","Point(8.63027778 50.17361111)",50.17361111,8.63027778,"Q255876"
"http://www.wikidata.org/entity/Q832398","Institut Max Planck per a la recerca cerebral","Point(8.65205 50.0935)",50.0935,8.65205,"Q832398"
"http://www.wikidata.org/entity/Q30265290","Q30265290","Point(8.632268 50.174843)",50.174843,8.632268,"Q30265290"
"http://www.wikidata.org/entity/Q1567092","Q1567092","Point(8.74121 50.36974)",50.36974,8.74121,"Q1567092"
"http://www.wikidata.org/entity/Q1170236","Q1170236","Point(8.810833 50.806389)",50.806389,8.810833,"Q1170236"
"http://www.wikidata.org/entity/Q1912108","Max-Planck-Institut für Europäische Rechtsgeschichte","Point(8.6204 50.1328)",50.1328,8.6204,"Q1912108"
"http://www.wikidata.org/entity/Q453821","Q453821","Point(9.6875 50.5647)",50.5647,9.6875,"Q453821"
"http://www.wikidata.org/entity/Q870192","Q870192","Point(8.760706 50.808855)",50.808855,8.760706,"Q870192"
"http://www.wikidata.org/entity/Q1615884","Q1615884","Point(9.73096 50.9914)",50.9914,9.73096,"Q1615884"
"http://www.wikidata.org/entity/Q338514","Q338514","Point(8.6504 50.2127)",50.2127,8.6504,"Q338514"
"http://www.wikidata.org/entity/Q636031","Q636031","Point(8.763828 50.803588)",50.803588,8.763828,"Q636031"
"http://www.wikidata.org/entity/Q1380207","Q1380207","Point(8.62755 49.8742)",49.8742,8.62755,"Q1380207"
"http://www.wikidata.org/entity/Q1380215","Q1380215","Point(8.78426 50.82)",50.82,8.78426,"Q1380215"
"http://www.wikidata.org/entity/Q812648","Q812648","Point(8.6925 50.1303)",50.1303,8.6925,"Q812648"
"http://www.wikidata.org/entity/Q1454033","Q1454033","Point(8.692821 50.572802)",50.573,8.6928,"Q1454033"
"http://www.wikidata.org/entity/Q1622179","Q1622179","Point(8.76472222 50.1075)",50.1075,8.76472222,"Q1622179"
"http://www.wikidata.org/entity/Q317796","Institut de Música i Arts Escèniques de Frankfurt am Main","Point(8.6762 50.1201)",50.1201,8.6762,"Q317796"
"http://www.wikidata.org/entity/Q1481465","Q1481465","Point(8.19306 50.0839)",50.0839,8.19306,"Q1481465"
"http://www.wikidata.org/entity/Q1622099","Q1622099","Point(8.266951 50.221196)",50.221196,8.266951,"Q1622099"
"http://www.wikidata.org/entity/Q2718928","Q2718928","Point(7.96139 49.9842)",49.9842,7.96139,"Q2718928"
"http://www.wikidata.org/entity/Q542415","Q542415","Point(8.21722 50.0808)",50.0808,8.21722,"Q542415"
"http://www.wikidata.org/entity/Q1792453","Q1792453","Point(9.48917 51.3042)",51.3042,9.48917,"Q1792453"
"http://www.wikidata.org/entity/Q2113846","Q2113846","Point(8.53861 50.0989)",50.0989,8.53861,"Q2113846"
"http://www.wikidata.org/entity/Q2418963","Q2418963","Point(8.30138969 50.84152985)",50.84152985,8.30138969,"Q2418963"
"http://www.wikidata.org/entity/Q2418934","Q2418934","Point(9.670922 50.554635)",50.5546,9.67116,"Q2418934"
"http://www.wikidata.org/entity/Q1877909","Q1877909","Point(8.5556 50.2105)",50.2105,8.5556,"Q1877909"
"http://www.wikidata.org/entity/Q314684","Q314684","Point(8.683055555 50.586944444)",50.586944444444,8.6830555555556,"Q314684"
"http://www.wikidata.org/entity/Q2572209","Q2572209","Point(8.61582 49.81331)",49.81331,8.61582,"Q2572209"
"http://www.wikidata.org/entity/Q310695","Universitat Tècnica de Darmstadt","Point(8.656388888 49.875)",49.875,8.6563888888889,"Q310695"
"http://www.wikidata.org/entity/Q316272","Q316272","Point(8.05 50.0125)",50.0125,8.05,"Q316272"
"http://www.wikidata.org/entity/Q1444899","Q1444899","Point(8.69741 50.1096)",50.1096,8.69741,"Q1444899"
"http://www.wikidata.org/entity/Q895645","Q895645","Point(8.712 50.09848)",50.09848,8.712,"Q895645"
"http://www.wikidata.org/entity/Q2496396","Q2496396","Point(8.80583333 50.81472222)",50.81472222,8.80583333,"Q2496396"
"http://www.wikidata.org/entity/Q50662","Universitat de Frankfurt","Point(8.651388888 50.119444444)",50.119444444444,8.6513888888889,"Q50662"
"http://www.wikidata.org/entity/Q317053","Universitat de Giessen","Point(8.676388888 50.580833333)",50.580833333333,8.6763888888889,"Q317053"
"http://www.wikidata.org/entity/Q155354","Universitat de Marburg","Point(8.773611111 50.810833333)",50.810833333333,8.7736111111111,"Q155354"
"http://www.wikidata.org/entity/Q1813734","Q1813734","Point(12.111595 54.078606)",54.078606,12.111595,"Q1813734"
"http://www.wikidata.org/entity/Q1813727","Q1813727","Point(11.772 54.1168)",54.1168,11.772,"Q1813727"
"http://www.wikidata.org/entity/Q1248645","Q1248645","Point(13.401872 54.091638)",54.091638,13.401872,"Q1248645"
"http://www.wikidata.org/entity/Q872595","Q872595","Point(12.0809 54.1795)",54.1795,12.0809,"Q872595"
"http://www.wikidata.org/entity/Q871732","Q871732","Point(12.11111111 54.09388889)",54.09388889,12.11111111,"Q871732"
"http://www.wikidata.org/entity/Q1622130","Q1622130","Point(13.2461 53.5567)",53.5567,13.2461,"Q1622130"
"http://www.wikidata.org/entity/Q1391288","Q1391288","Point(12.1771 53.7836)",53.7836,12.1771,"Q1391288"
"http://www.wikidata.org/entity/Q881130","Q881130","Point(12.1444 54.0915)",54.0915,12.1444,"Q881130"
"http://www.wikidata.org/entity/Q1391231","Q1391231","Point(13.0742 54.3394)",54.3394,13.0742,"Q1391231"
"http://www.wikidata.org/entity/Q883036","Q883036","Point(11.44583333 53.89)",53.89,11.44583333,"Q883036"
"http://www.wikidata.org/entity/Q1813756","Q1813756","Point(12.2278 54.013)",54.013,12.2278,"Q1813756"
"http://www.wikidata.org/entity/Q165528","Universitat de Greifswald","Point(13.374625 54.094638888)",54.094638888889,13.374625,"Q165528"
"http://www.wikidata.org/entity/Q679945","Q679945","Point(12.3497 51.3397)",51.3397,12.3497,"Q679945"
"http://www.wikidata.org/entity/Q1452025","Q1452025","Point(10.546 52.302)",52.302,10.546,"Q1452025"
"http://www.wikidata.org/entity/Q1452035","Q1452035","Point(9.79786 52.3877)",52.3877,9.79786,"Q1452035"
"http://www.wikidata.org/entity/Q1452010","Q1452010","Point(10.546 52.302)",52.302,10.546,"Q1452010"
"http://www.wikidata.org/entity/Q1603242","Centre Helmholtz de Recerca Infecciosa","Point(10.531487 52.211502)",52.211502,10.531487,"Q1603242"
"http://www.wikidata.org/entity/Q1205899","Q1205899","Point(9.9523 51.5615)",51.5615,9.9523,"Q1205899"
"http://www.wikidata.org/entity/Q1203864","Q1203864","Point(10.531262 52.212262)",52.212262,10.531262,"Q1203864"
"http://www.wikidata.org/entity/Q1503374","Q1503374","Point(10.510968 52.268464)",52.2681,10.511,"Q1503374"
"http://www.wikidata.org/entity/Q2399120","Biblioteca Nacional Alemanya de Ciència i Tecnologia","Point(9.720166666 52.3815)",52.3814,9.72,"Q2399120"
"http://www.wikidata.org/entity/Q1912106","Q1912106","Point(9.937413 51.551079)",51.551111,9.937222,"Q1912106"
"http://www.wikidata.org/entity/Q700245","Q700245","Point(11.5683 50.9108)",50.9108,11.5683,"Q700245"
"http://www.wikidata.org/entity/Q1638442","Institut Max Planck d'estudi de la diversitat religiosa i ètnica","Point(9.94709 51.54095)",51.54095,9.94709,"Q1638442"
"http://www.wikidata.org/entity/Q836125","Q836125","Point(9.96944 51.5619)",51.5619,9.96944,"Q836125"
"http://www.wikidata.org/entity/Q470648","Q470648","Point(9.948611 51.560278)",51.560278,9.948611,"Q470648"
"http://www.wikidata.org/entity/Q224514","Universitat de Hannover de Ciències Aplicades","Point(9.72249 52.35317)",52.35317,9.72249,"Q224514"
"http://www.wikidata.org/entity/Q277098","Institut Max Planck de Dinàmica","Point(9.96737 51.5606)",51.5606,9.96737,"Q277098"
"http://www.wikidata.org/entity/Q1391271","Q1391271","Point(10.10043 52.83295)",52.83295,10.10043,"Q1391271"
"http://www.wikidata.org/entity/Q1391282","Q1391282","Point(9.77306 52.3661)",52.3661,9.77306,"Q1391282"
"http://www.wikidata.org/entity/Q1562772","Q1562772","Point(9.959854 52.145046)",51.55818,9.95603,"Q1562772"
"http://www.wikidata.org/entity/Q879216","Universitat d'Art de Braunschweig","Point(10.50166667 52.2575)",52.2575,10.50166667,"Q879216"
"http://www.wikidata.org/entity/Q1391213","Q1391213","Point(9.1617345 53.1036354)",53.1036354,9.1617345,"Q1391213"
"http://www.wikidata.org/entity/Q455331","Hochschule für Musik, Theater und Medien Hannover","Point(9.75444 52.3775)",52.3775,9.75444,"Q455331"
"http://www.wikidata.org/entity/Q1622096","Q1622096","Point(7.18113 53.3678)",53.3678,7.18113,"Q1622096"
"http://www.wikidata.org/entity/Q1622135","Universitat de Ciències Aplicades d'Osnabrück","Point(8.024921 52.282438)",52.282438,8.024921,"Q1622135"
"http://www.wikidata.org/entity/Q1622069","Q1622069","Point(9.70458 53.4776)",53.4776,9.70458,"Q1622069"
"http://www.wikidata.org/entity/Q1400766","Q1400766","Point(9.35519 52.0987)",52.0987,9.35519,"Q1400766"
"http://www.wikidata.org/entity/Q30263706","Q30263706","Point(9.818733 52.321481)",52.321481,9.818733,"Q30263706"
"http://www.wikidata.org/entity/Q2035460","Q2035460","Point(10.54861111 52.17666667)",52.17666667,10.54861111,"Q2035460"
"http://www.wikidata.org/entity/Q2044046","Q2044046","Point(9.932658 51.539227)",51.539227,9.932658,"Q2044046"
"http://www.wikidata.org/entity/Q505170","Q505170","Point(10.4011 53.2289)",53.2289,10.4011,"Q505170"
"http://www.wikidata.org/entity/Q1607255","Q1607255","Point(9.765555555 52.369166666)",52.369166666667,9.7655555555556,"Q1607255"
"http://www.wikidata.org/entity/Q447354","Universitat Tecnològica de Clausthal","Point(10.334444444 51.804722222)",51.804722222222,10.334444444444,"Q447354"
"http://www.wikidata.org/entity/Q319333","Q319333","Point(9.975 52.133333333)",52.133333333333,9.975,"Q319333"
"http://www.wikidata.org/entity/Q597758","Universitat d'Oldenburg","Point(8.182222 53.147778)",53.147778,8.182222,"Q597758"
"http://www.wikidata.org/entity/Q911561","Facultat de Medicina de Hannover","Point(9.80472222 52.38388889)",52.38388889,9.80472222,"Q911561"
"http://www.wikidata.org/entity/Q152838","Universitat de Göttingen","Point(9.93792 51.533979833)",51.533979833333,9.93792,"Q152838"
"http://www.wikidata.org/entity/Q678982","Universitat de Hannover","Point(9.717727777 52.382213888)",52.382213888889,9.7177277777778,"Q678982"
"http://www.wikidata.org/entity/Q2496174","Q2496174","Point(8.29382 52.7216)",52.7216,8.29382,"Q2496174"
"http://www.wikidata.org/entity/Q1452011","Q1452011","Point(7.12935 50.61726)",50.61726,7.12935,"Q1452011"
"http://www.wikidata.org/entity/Q1451984","Q1451984","Point(7.20366 50.7495)",50.7495,7.20366,"Q1451984"
"http://www.wikidata.org/entity/Q18624247","Q18624247","Point(7.12935 50.61726)",50.61726,7.12935,"Q18624247"
"http://www.wikidata.org/entity/Q1452013","Fraunhofer-Institut für Intelligente Analyse- und Informationssysteme","Point(7.20566 50.74898)",50.74898,7.20566,"Q1452013"
"http://www.wikidata.org/entity/Q90571373","Q90571373","Point(14.332768 51.75875)",51.75875,14.332768,"Q90571373"
"http://www.wikidata.org/entity/Q28890073","Q28890073","Point(8.737848 51.730414)",51.730414,8.737848,"Q28890073"
"http://www.wikidata.org/entity/Q1452014","Q1452014","Point(6.047232 50.785522)",50.785522,6.047232,"Q1452014"
"http://www.wikidata.org/entity/Q1452021","Q1452021","Point(6.04852 50.78528)",50.78528,6.04852,"Q1452021"
"http://www.wikidata.org/entity/Q1452016","Q1452016","Point(7.40761 51.4937)",51.4937,7.40761,"Q1452016"
"http://www.wikidata.org/entity/Q1452022","Q1452022","Point(6.796666666 51.428888888)",51.428888888889,6.7966666666667,"Q1452022"
"http://www.wikidata.org/entity/Q30265076","Q30265076","Point(6.807308 50.66238)",50.66238,6.807308,"Q30265076"
